"id","breed_primary","breed_secondary","age","sex","name","original_state","final_state","size","n","file"
"45091510","Labrador Retriever",,"Baby","Male","Rosco","Alabama","Maryland","Medium",314,"labrador"
"45091086","Yorkshire Terrier",,"Adult","Female","Honey","Alabama","Maryland","Small",12,"yorkshire-terrier"
"45090568","Australian Cattle Dog / Blue Heeler","Shepherd","Adult","Male","Wiley","Alabama","Maryland","Medium",55,"australian-shepherd"
"45090105","Beagle",,"Adult","Male","Beavis      Loves Kids!","Alabama","Maryland","Medium",78,"beagle"
"45089745","Labrador Retriever","Shepherd","Baby","Male","Athol","Alabama","Maryland","Medium",314,"labrador"
"45086978","Labrador Retriever",,"Young","Male","Peyton B","Alabama","Maryland","Medium",314,"labrador"
"45086929","Labrador Retriever","Border Collie","Young","Male","Baxter B","Alabama","Maryland","Medium",314,"labrador"
"45086892","Great Pyrenees","Labrador Retriever","Young","Male","Clyde B great with kids","Alabama","Maryland","Large",20,"malamute"
"45086844","Great Pyrenees","Labrador Retriever","Young","Female","Bonnie B great withs kids","Alabama","Maryland","Large",20,"malamute"
"45086784","Australian Cattle Dog / Blue Heeler","Hound","Young","Male","Rex B great boy, loves kids","Alabama","Maryland","Medium",55,"australian-shepherd"
"45086659","Corgi","Jack Russell Terrier","Baby","Male","Wasabi B","Alabama","Maryland","Medium",6,"corgi"
"45086629","Australian Cattle Dog / Blue Heeler","Beagle","Young","Male","Bear B","Alabama","Maryland","Medium",55,"australian-shepherd"
"45086595","Black Labrador Retriever",,"Baby","Female","Onxy B","Alabama","Maryland","Medium",34,"labrador"
"45086576","Black Labrador Retriever",,"Baby","Female","Jade B","Alabama","Maryland","Medium",34,"labrador"
"45086116","Great Pyrenees","Labrador Retriever","Young","Female","Blanca B","Alabama","Maryland","Medium",20,"malamute"
"45086088","Rat Terrier",,"Young","Male","Rocket B","Alabama","Maryland","Small",29,"jack-russell"
"45086074","Rat Terrier",,"Young","Female","Perla B","Alabama","Maryland","Small",29,"jack-russell"
"45086052","Cattle Dog",,"Young","Male","Rogan B","Alabama","Maryland","Medium",32,"australian-shepherd"
"45077792","Labrador Retriever","Hound","Baby","Male","Stevie - sweet, silly, loving & gorgeous","Mississippi","Pennsylvania","Large",314,"labrador"
"45077787","Labrador Retriever","Hound","Baby","Male","Stevie - the perfect family dog, beautiful too","Mississippi","Maryland","Large",314,"labrador"
"45073275","Saint Bernard","Mixed Breed","Adult","Male","BARRY","West Virginia","Virginia","Large",9,"st-bernard"
"45073080","Black Labrador Retriever",,"Young","Male","Amos B sweet boy","Alabama","Maryland","Medium",34,"labrador"
"45054269","German Shepherd Dog",,"Adult","Male","Newton 0938","Texas","Virginia","Large",113,"german-shepherd"
"45044185","Pit Bull Terrier",,"Adult","Male","Florez","North Carolina","Pennsylvania","Medium",112,"pitbull"
"45026388","Labrador Retriever","Siberian Husky","Young","Female","Macie 0944","Texas","Virginia","Medium",314,"labrador"
"45026390","Belgian Shepherd / Malinois","German Shepherd Dog","Adult","Female","Shana 0947","Texas","Virginia","Large",6,"german-shepherd"
"45026391","German Shepherd Dog",,"Senior","Female","Duchess 0948","Texas","Virginia","Large",113,"german-shepherd"
"45026392","German Shepherd Dog",,"Adult","Female","Ellie 0949","Texas","Virginia","Large",113,"german-shepherd"
"45016147","Chihuahua","Labrador Retriever","Baby","Female","Kitana B sweet baby","Alabama","Maryland","Medium",147,"chihuahua"
"45012100","German Shepherd Dog",,"Adult","Male","Allister 0939","Texas","Virginia","Large",113,"german-shepherd"
"45008028","German Shepherd Dog",,"Baby","Male","Zeke B","Alabama","Maryland","Medium",113,"german-shepherd"
"45005289","Shepherd",,"Baby","Male","Tarzen B Precious Miracle boy.","Alabama","Maryland","Medium",99,"german-shepherd"
"45005005","Chocolate Labrador Retriever",,"Baby","Male","Coco B 10 lb. Miracle boy.","Alabama","Maryland","Medium",9,"labrador"
"45004218","Beagle","Spaniel","Baby","Female","Sassy Anne  B","Alabama","Maryland","Small",78,"beagle"
"45004143","Australian Cattle Dog / Blue Heeler",,"Young","Male","Biff B Rescue favorite","Alabama","Maryland","Medium",55,"australian-shepherd"
"45003858","Labrador Retriever",,"Young","Female","Rosalind B sweet soul","Alabama","Maryland","Medium",314,"labrador"
"45002899","German Shepherd Dog","Anatolian Shepherd","Baby","Female","Susie B","Alabama","Maryland","Medium",113,"german-shepherd"
"45002889","German Shepherd Dog","Australian Shepherd","Baby","Female","Ocean B","Alabama","Maryland","Medium",113,"german-shepherd"
"45002853","German Shepherd Dog",,"Baby","Male","Zeke B","Alabama","Maryland","Medium",113,"german-shepherd"
"45002824","German Shepherd Dog",,"Baby","Male","Dak B","Alabama","Maryland","Medium",113,"german-shepherd"
"45002799","Beagle",,"Baby","Female","Ventura B","Alabama","Maryland","Small",78,"beagle"
"45002776","Beagle",,"Young","Female","Shelby B sweetheart","Alabama","Maryland","Small",78,"beagle"
"44996352","Jack Russell Terrier",,"Young","Female","Cookie B","Alabama","Maryland","Small",30,"jack-russell"
"44985574","German Shepherd Dog",,"Adult","Male","Woody 0933","Texas","Virginia","Large",113,"german-shepherd"
"44985576","German Shepherd Dog",,"Young","Female","Arya 0935","Texas","Virginia","Large",113,"german-shepherd"
"44979864","Dachshund","Husky","Baby","Male","Sypro B","Alabama","Maryland","Medium",47,"dachshund"
"44979865","Dachshund","Husky","Baby","Female","Tetra B","Alabama","Maryland","Medium",47,"dachshund"
"44979867","Dachshund","Husky","Baby","Male","Link B","Alabama","Maryland","Medium",47,"dachshund"
"44979868","Chihuahua","Labrador Retriever","Baby","Female","Kitana B","Alabama","Maryland","Medium",147,"chihuahua"
"44978259","Treeing Walker Coonhound",,"Adult","Female","Charlotte","West Virginia","Virginia","Large",9,"beagle"
"44941052","German Shepherd Dog",,"Adult","Female","Celeste 0932","Texas","Virginia","Large",113,"german-shepherd"
"44932138","Boxer","Hound","Baby","Male","Rock","Alabama","Pennsylvania","Large",54,"boxer"
"44931038","Beagle",,"Baby","Female","Kylah B","Alabama","Maryland","Medium",78,"beagle"
"44927379","Pointer",,"Baby","Male","Kacen B","Alabama","Maryland","Medium",25,"pointer"
"44927298","Pointer","Labrador Retriever","Baby","Male","Kenton B","Alabama","Maryland","Medium",25,"pointer"
"44892286","Collie",,"Adult","Male","Buddy","Missouri","Virginia","Large",9,"border-collie"
"44881274","Hound","Labrador Retriever","Baby","Male","Howard","Alabama","Pennsylvania","Large",101,"beagle"
"44881269","Hound","Labrador Retriever","Baby","Male","Leonard","Alabama","Pennsylvania","Large",101,"beagle"
"44881267","Hound","Labrador Retriever","Baby","Male","Stuart","Alabama","Pennsylvania","Large",101,"beagle"
"44881259","Hound","Labrador Retriever","Baby","Male","Sheldon","Alabama","Pennsylvania","Large",101,"beagle"
"44881252","Hound","Labrador Retriever","Baby","Male","Raj","Alabama","Pennsylvania","Large",101,"beagle"
"44846646","Black Labrador Retriever",,"Young","Male","Woody B","Alabama","Maryland","Medium",34,"labrador"
"44844312","Chihuahua",,"Adult","Male","Hansel","Alabama","Maryland","Small",147,"chihuahua"
"44831758","German Shepherd Dog",,"Senior","Male","Sarge 0916","Texas","Virginia","Large",113,"german-shepherd"
"44831759","German Shepherd Dog",,"Baby","Female","Zoe 0921","Texas","Virginia","Large",113,"german-shepherd"
"44831760","German Shepherd Dog",,"Senior","Female","Gracie 0922","Texas","Virginia","Large",113,"german-shepherd"
"44831761","German Shepherd Dog",,"Senior","Female","Bonnie 0923","Texas","Virginia","Large",113,"german-shepherd"
"44828728","Chihuahua","Dachshund","Young","Female","Arya","Alabama","Maryland","Small",147,"chihuahua"
"44815954","Shepherd","American Bulldog","Young","Male","Ranger B","Alabama","Maryland","Medium",99,"german-shepherd"
"44809477","German Shepherd Dog",,"Young","Male","Bailey R","Alabama","Maryland","Medium",113,"german-shepherd"
"44809258","Jack Russell Terrier",,"Young","Female","Pancake","Alabama","Maryland","Small",30,"jack-russell"
"44809229","Dachshund",,"Young","Female","Heidi","Alabama","Maryland","Small",47,"dachshund"
"44797821","Australian Cattle Dog / Blue Heeler",,"Young","Female","Bellatrix B 35 lbs.","Alabama","Maryland","Medium",55,"australian-shepherd"
"44797789","Labrador Retriever",,"Baby","Female","Eliza B","Alabama","Maryland","Medium",314,"labrador"
"44785988","Great Pyrenees",,"Adult","Male","Goliath 0909","Texas","Virginia","Large",20,"malamute"
"44780780","Retriever",,"Young","Male","Remington B","Alabama","Maryland","Medium",28,"golden-retriever"
"44780733","Shepherd","Border Collie","Baby","Female","Amber B","Alabama","Maryland","Medium",99,"german-shepherd"
"44780581","Doberman Pinscher","Terrier","Baby","Male","Beau","Alabama","Pennsylvania","Large",10,"doberman"
"44780596","Labrador Retriever",,"Baby","Male","Parker B","Alabama","Maryland","Medium",314,"labrador"
"44779778","Dachshund",,"Young","Male","Dap B","Alabama","Maryland","Small",47,"dachshund"
"44741504","Miniature Pinscher","Beagle","Baby","Male","Robber","West Virginia","Pennsylvania","Small",13,"miniature-pinscher"
"44739184","Chihuahua",,"Young","Male","Landon B","Alabama","Maryland","Small",147,"chihuahua"
"44721592","German Shepherd Dog",,"Adult","Female","Sheba 0725","Texas","Virginia","Medium",113,"german-shepherd"
"44715789","German Shepherd Dog",,"Senior","Male","Klaus 0902","Texas","Virginia","Large",113,"german-shepherd"
"44715790","German Shepherd Dog",,"Senior","Male","Elijah 0903","Texas","Virginia","Large",113,"german-shepherd"
"44706280","Mastiff",,"Young","Female","Drama","New York","Pennsylvania","Medium",3,"mastiff"
"44687704","Shepherd",,"Adult","Female","Lucy","West Virginia","Pennsylvania","Medium",99,"german-shepherd"
"44678662","Retriever",,"Baby","Female","Myrtle","Alabama","Maryland","Medium",28,"golden-retriever"
"44672402","Shepherd","Hound","Baby","Male","Todd","Alabama","Maryland","Medium",99,"german-shepherd"
"44663496","German Shepherd Dog","Husky","Baby","Male","Amethyst B","Alabama","Maryland","Large",113,"german-shepherd"
"44663393","German Shepherd Dog","Husky","Baby","Male","Onyx B","Alabama","Maryland","Large",113,"german-shepherd"
"44651237","Chihuahua",,"Adult","Female","FANCY","Mississippi","Virginia","Small",147,"chihuahua"
"44640750","Beagle",,"Baby","Female","Dumplin B LOWER FEE","Alabama","Maryland","Medium",78,"beagle"
"44630677","Pit Bull Terrier",,"Adult","Male","Chewy","North Carolina","Pennsylvania","Medium",112,"pitbull"
"44575864","German Shepherd Dog","Anatolian Shepherd","Adult","Male","Laine 0889","Texas","Virginia","Large",113,"german-shepherd"
"44516173","Labrador Retriever",,"Adult","Male","Romeo   Loves Toys!","Alabama","Maryland","Medium",314,"labrador"
"44504806","Retriever","Hound","Adult","Male","Cooper","Alabama","Maryland","Medium",28,"golden-retriever"
"44468012","Pit Bull Terrier",,"Young","Female","Lexi","West Virginia","Pennsylvania","Medium",112,"pitbull"
"44466963","Golden Retriever",,"Adult","Female","Mia","Tunisia","Virginia","Medium",9,"golden-retriever"
"44449623","German Shepherd Dog",,"Young","Female","Donna 0864","Texas","Virginia","Large",113,"german-shepherd"
"44449624","German Shepherd Dog",,"Adult","Female","Olivia 0865","Texas","Virginia","Large",113,"german-shepherd"
"44441976","Plott Hound","Labrador Retriever","Adult","Female","Daisy","Alabama","Maryland","Large",5,"labrador"
"44425828","American Bulldog","Labrador Retriever","Young","Male","Jackson B","Alabama","Maryland","Large",32,"bulldog"
"44309051","German Shepherd Dog",,"Adult","Male","Carson 0608","Texas","Virginia","Large",113,"german-shepherd"
"44264904","Black Labrador Retriever",,"Young","Male","Chet B lower fee","Alabama","Maryland","Large",34,"labrador"
"44264847","Black Labrador Retriever","Shepherd","Young","Female","Candy B lower fee","Alabama","Maryland","Medium",34,"labrador"
"44204368","Labrador Retriever","Terrier","Young","Female","Wanda B lower fee","Alabama","Maryland","Medium",314,"labrador"
"44139974","Mixed Breed",,"Adult","Female","Kristina","West Virginia","Virginia","Small",72,"mix"
"44099155","Treeing Walker Coonhound",,"Adult","Male","Sarge","West Virginia","Virginia","Large",9,"beagle"
"44060516","Chihuahua","Dachshund","Adult","Male","Polar      Needs Your Love!","Alabama","Maryland","Small",147,"chihuahua"
"43931740","Pit Bull Terrier",,"Adult","Female","Mocha","New York","Pennsylvania","Medium",112,"pitbull"
"43889811","Pit Bull Terrier","Boxer","Senior","Female","Diamond- Courtesy Listing","North Carolina","Virginia","Large",112,"pitbull"
"43860293","German Shepherd Dog",,"Adult","Female","Betty White 0791","Texas","Virginia","Large",113,"german-shepherd"
"43824635","Labrador Retriever","American Staffordshire Terrier","Adult","Female","Juliet","Washington DC","Virginia","Large",314,"labrador"
"43632789","Catahoula Leopard Dog",,"Adult","Female","Mya - location, Bath, NY","Alabama","Pennsylvania","Medium",28,"australian-shepherd"
"43217317","Pomeranian",,"Adult","Female","Karmyn","New York","Pennsylvania","Small",12,"pomeranian"
"43143426","Hound","Labrador Retriever","Adult","Female","Annabelle B Lower fee","Alabama","Maryland","Medium",101,"beagle"
"42885860","American Bulldog",,"Adult","Female","Monica","Georgia","Virginia","Medium",32,"bulldog"
"42854548","Dachshund","Beagle","Adult","Female","Midnight","North Carolina","Pennsylvania","Small",47,"dachshund"
"42854543","Terrier","German Shepherd Dog","Young","Female","Molly","North Carolina","Pennsylvania","Medium",96,"schnauzer"
"42790352","Hound","Rottweiler","Adult","Male","Joey","Georgia","Virginia","Medium",101,"beagle"
"42790293","Hound",,"Young","Female","Marcia","Ohio","Virginia","Medium",101,"beagle"
"42746665","Terrier",,"Young","Male","Sweet Pete","North Carolina","Virginia","Medium",96,"schnauzer"
"42746522","Terrier",,"Young","Female","Bella","Georgia","Virginia","Medium",96,"schnauzer"
"42564378","Labrador Retriever","Australian Cattle Dog / Blue Heeler","Young","Male","Gunner B lower fee","Alabama","Maryland","Medium",314,"labrador"
"42156787","Chihuahua",,"Young","Male","Luke","Georgia","Maryland","Small",147,"chihuahua"
"42087443","Hound",,"Young","Female","Jan","Ohio","Virginia","Medium",101,"beagle"
"40956703","Boxer",,"Adult","Male","Sal","South Carolina","Virginia","Large",54,"boxer"
"39378702","Pit Bull Terrier",,"Young","Female","Joy (special needs)","Texas","Virginia","Large",112,"pitbull"
"39169741","Jack Russell Terrier",,"Adult","Male","Tango","Tennessee","Pennsylvania","Medium",30,"jack-russell"
"39070356","Pit Bull Terrier",,"Adult","Female","Frankie- Courtesy Listing","Florida","Virginia","Large",112,"pitbull"
"37374359","American Bulldog","Pit Bull Terrier","Adult","Male","Simba","North Carolina","Virginia","Large",32,"bulldog"
"34374509","Toy Fox Terrier","Italian Greyhound","Young","Male","Larry","Oklahoma","Pennsylvania","Small",1,"fox-terrier"
"45097953","Redbone Coonhound","Mixed Breed","Baby","Male","MAVERICK","North Carolina","Massachusetts","Medium",2,"beagle"
"45097956","Papillon","Mixed Breed","Baby","Male","SMOKEY","North Carolina","Massachusetts","Medium",3,"chihuahua"
"45097957","Feist","Mixed Breed","Baby","Female","KATRINA","North Carolina","Massachusetts","Medium",6,"jack-russell"
"45097958","Feist","Mixed Breed","Baby","Female","COURAGE","North Carolina","Massachusetts","Medium",6,"jack-russell"
"45096548","Basset Hound","Beagle","Baby","Female","Jenna Lou","Mississippi","Maine","Medium",8,"basset"
"45096542","Basset Hound","Beagle","Baby","Female","Bertha Jean","Mississippi","Maine","Medium",8,"basset"
"45096534","Basset Hound","Beagle","Baby","Female","Sally Rae","Mississippi","Maine","Medium",8,"basset"
"45096506","Basset Hound","Beagle","Baby","Female","Lilly Doris","Mississippi","Maine","Medium",8,"basset"
"45095214","Basset Hound","Beagle","Baby","Female","Maggie Mae","Mississippi","Maine","Medium",8,"basset"
"45087486","Shepherd",,"Senior","Male","-In Maine! Duke","Texas","Maine","Medium",99,"german-shepherd"
"45084307","Shar-Pei",,"Young","Female","Sprinkles","Tennessee","Massachusetts","Medium",7,"shar-pei"
"45080199","Parson Russell Terrier",,"Senior","Female","JENNY","New Jersey","Massachusetts","Small",3,"jack-russell"
"45078481","Schnauzer","Terrier","Young","Female","Winnie","Alabama","New Hampshire","Medium",8,"schnauzer"
"45078235","Australian Shepherd",,"Baby","Female","Zoe - no longer accepting applications","Alabama","New Hampshire","Medium",17,"australian-shepherd"
"45050143","Hound","Labrador Retriever","Young","Male","ASHER","Texas","Maine","Medium",101,"beagle"
"45044827","Parson Russell Terrier",,"Adult","Female","PARSIPPANY","New Jersey","Massachusetts","Small",3,"jack-russell"
"45029736","Chihuahua",,"Adult","Male","Speedy","Mississippi","Maine","Small",147,"chihuahua"
"45029469","Redbone Coonhound",,"Senior","Male","Prince","Virginia","Vermont","Large",2,"beagle"
"45022372","Dachshund",,"Adult","Male","Anthony and Lucy","Virginia","Vermont","Small",47,"dachshund"
"45002993","Black Labrador Retriever","Border Collie","Baby","Female","Lolly","Alabama","Massachusetts","Medium",34,"labrador"
"45002985","Beagle",,"Baby","Female","Panda","Alabama","Massachusetts","Medium",78,"beagle"
"44998176","Wirehaired Terrier","Dachshund","Baby","Male","Kassius","Alabama","New Hampshire","Medium",4,"fox-terrier"
